quote_id,snapshot_time,first_name,last_name,state,gender,zip_cd,quote_type,existing_customer,sales_channel,vehicle_size,offer_applied,quote_ammount,dataset_date
211600,<generator object random_date at 0x00000204FC638E40>,Betty,Matthew,Texas,F,48889,Non-Auto,Y,Two-Door Car,Medsize,N,576,<generator object random_date at 0x00000204FC638E40>
946199,<generator object random_date at 0x00000204FC638F40>,Sarah,Powers,Wisconsin,F,36383,Auto,N,SUV,Medsize,N,409,<generator object random_date at 0x00000204FC638F40>
792670,<generator object random_date at 0x00000204FC639040>,Chris,James,Illinois,F,67519,Auto,Y,Two-Door Car,Small,Y,720,<generator object random_date at 0x00000204FC639040>
855213,<generator object random_date at 0x00000204FC639140>,Matt,Hill,South Carolina,F,86304,Non-Auto,N,Two-Door Car,Medsize,Y,685,<generator object random_date at 0x00000204FC639140>
492024,<generator object random_date at 0x00000204FC639240>,Edd,Kent,Pennsylvania,M,28139,Non-Auto,Y,Two-Door Car,Large,Y,662,<generator object random_date at 0x00000204FC639240>
985666,<generator object random_date at 0x00000204FC639340>,Matt,Hill,Rhode Island,F,39642,Non-Auto,Y,Four-Door Car,Large,N,467,<generator object random_date at 0x00000204FC639340>
759431,<generator object random_date at 0x00000204FC639440>,Tom,Lee,Missouri,F,64716,Non-Auto,N,SUV,Small,N,991,<generator object random_date at 0x00000204FC639440>
772960,<generator object random_date at 0x00000204FC639540>,Ray,Wayne,Hawaii,F,51284,Non-Auto,Y,Two-Door Car,Small,Y,483,<generator object random_date at 0x00000204FC639540>
913713,<generator object random_date at 0x00000204FC639640>,Betty,Jackson,West Virginia,M,21687,Auto,Y,Four-Door Car,Large,N,698,<generator object random_date at 0x00000204FC639640>
195703,<generator object random_date at 0x00000204FC639740>,Chris,Lee,Maryland,F,52055,Non-Auto,N,Four-Door Car,Medsize,Y,192,<generator object random_date at 0x00000204FC639740>
637306,<generator object random_date at 0x00000204FC639840>,Ray,Edwards,North Carolina,F,28363,Non-Auto,Y,SUV,Small,N,709,<generator object random_date at 0x00000204FC639840>
254262,<generator object random_date at 0x00000204FC639940>,Poe,Cole,Alaska,F,65544,Auto,Y,Two-Door Car,Large,Y,417,<generator object random_date at 0x00000204FC639940>
449673,<generator object random_date at 0x00000204FC639A40>,Tom,Edwards,Nevada,F,16431,Non-Auto,Y,SUV,Small,N,981,<generator object random_date at 0x00000204FC639A40>
755825,<generator object random_date at 0x00000204FC639B40>,Edd,Powers,North Carolina,M,65261,Non-Auto,N,Two-Door Car,Small,N,812,<generator object random_date at 0x00000204FC639B40>
773373,<generator object random_date at 0x00000204FC639C40>,Tim,Parker,Tennessee,F,56013,Non-Auto,Y,Four-Door Car,Large,N,108,<generator object random_date at 0x00000204FC639C40>
410815,<generator object random_date at 0x00000204FC639D40>,Chris,Jackson,New Mexico,F,14234,Non-Auto,N,Four-Door Car,Medsize,N,524,<generator object random_date at 0x00000204FC639D40>
792891,<generator object random_date at 0x00000204FC639E40>,Tim,Matthew,South Carolina,F,59969,Non-Auto,Y,Two-Door Car,Large,N,649,<generator object random_date at 0x00000204FC639E40>
659102,<generator object random_date at 0x00000204FC639F40>,Tim,Matthew,Kentucky,M,49807,Non-Auto,N,Four-Door Car,Small,Y,133,<generator object random_date at 0x00000204FC639F40>
988358,<generator object random_date at 0x00000204FC63A040>,Sarah,Hill,Alaska,M,99404,Non-Auto,N,Four-Door Car,Small,N,447,<generator object random_date at 0x00000204FC63A040>
997186,<generator object random_date at 0x00000204FC63A140>,Edd,Kent,Washingtion,M,89377,Non-Auto,N,Two-Door Car,Medsize,N,119,<generator object random_date at 0x00000204FC63A140>
935681,<generator object random_date at 0x00000204FC63A240>,Poe,Hall,Washingtion,F,45735,Auto,N,Four-Door Car,Medsize,N,628,<generator object random_date at 0x00000204FC63A240>
466643,<generator object random_date at 0x00000204FC63A340>,Sarah,Wayne,Mississippi,F,30521,Non-Auto,N,Four-Door Car,Medsize,Y,858,<generator object random_date at 0x00000204FC63A340>
432834,<generator object random_date at 0x00000204FC63A440>,Bruce,Hill,Oregon,F,63797,Non-Auto,N,SUV,Large,N,428,<generator object random_date at 0x00000204FC63A440>
726597,<generator object random_date at 0x00000204FC63A540>,Tom,James,Illinois,F,15751,Auto,N,Two-Door Car,Large,Y,291,<generator object random_date at 0x00000204FC63A540>
757046,<generator object random_date at 0x00000204FC63A640>,Cassie,Lee,Vermont,F,58786,Auto,Y,Four-Door Car,Large,Y,566,<generator object random_date at 0x00000204FC63A640>
630262,<generator object random_date at 0x00000204FC63A740>,Cassie,Lee,Connecticut,F,20980,Auto,N,Two-Door Car,Small,N,570,<generator object random_date at 0x00000204FC63A740>
349883,<generator object random_date at 0x00000204FC63A840>,Tim,Hill,Florida,M,44667,Auto,Y,Two-Door Car,Medsize,Y,644,<generator object random_date at 0x00000204FC63A840>
226432,<generator object random_date at 0x00000204FC63A940>,Betty,Edwards,Montana,F,40028,Non-Auto,Y,Four-Door Car,Medsize,N,285,<generator object random_date at 0x00000204FC63A940>
993749,<generator object random_date at 0x00000204FC63AA40>,Peter,Parker,Oregon,M,44104,Non-Auto,N,Two-Door Car,Small,N,855,<generator object random_date at 0x00000204FC63AA40>
950386,<generator object random_date at 0x00000204FC63AB40>,Finn,Williams,Utah,M,85116,Non-Auto,N,Two-Door Car,Large,Y,649,<generator object random_date at 0x00000204FC63AB40>
980344,<generator object random_date at 0x00000204FC63AC40>,Sarah,Hill,Idaho,M,78329,Non-Auto,N,Two-Door Car,Large,N,387,<generator object random_date at 0x00000204FC63AC40>
495262,<generator object random_date at 0x00000204FC63AD40>,Betty,Lee,Mississippi,F,49933,Auto,Y,Two-Door Car,Medsize,Y,395,<generator object random_date at 0x00000204FC63AD40>
743738,<generator object random_date at 0x00000204FC63AE40>,April,Williams,Utah,M,86470,Auto,Y,Two-Door Car,Small,N,532,<generator object random_date at 0x00000204FC63AE40>
653240,<generator object random_date at 0x00000204FC63AF40>,Sarah,Williams,Oklahoma,M,38344,Non-Auto,Y,Four-Door Car,Small,N,338,<generator object random_date at 0x00000204FC63AF40>
335632,<generator object random_date at 0x00000204FC63B040>,Kim,Trent,North Carolina,F,82962,Auto,N,Two-Door Car,Large,N,894,<generator object random_date at 0x00000204FC63B040>
945053,<generator object random_date at 0x00000204FC63B140>,Kim,Williams,Alaska,M,70527,Auto,Y,SUV,Small,Y,601,<generator object random_date at 0x00000204FC63B140>
943431,<generator object random_date at 0x00000204FC63B240>,April,Johnson,Ohio,F,93912,Non-Auto,Y,Two-Door Car,Medsize,N,310,<generator object random_date at 0x00000204FC63B240>
556649,<generator object random_date at 0x00000204FC63B340>,Finn,Jackson,Missouri,F,54487,Non-Auto,N,Two-Door Car,Small,N,897,<generator object random_date at 0x00000204FC63B340>
990591,<generator object random_date at 0x00000204FC63B440>,Cassie,Banner,Connecticut,M,14542,Auto,N,Four-Door Car,Medsize,N,875,<generator object random_date at 0x00000204FC63B440>
615111,<generator object random_date at 0x00000204FC63B540>,May,Carter,New York,M,94074,Auto,N,SUV,Medsize,Y,467,<generator object random_date at 0x00000204FC63B540>
422124,<generator object random_date at 0x00000204FC63B640>,Kelly,James,Nebraska,F,86579,Auto,N,SUV,Small,N,339,<generator object random_date at 0x00000204FC63B640>
483353,<generator object random_date at 0x00000204FC63B740>,Peter,Williams,Missouri,F,36756,Non-Auto,N,Four-Door Car,Large,Y,178,<generator object random_date at 0x00000204FC63B740>
847340,<generator object random_date at 0x00000204FC63B840>,Poe,Hill,Idaho,F,72810,Auto,N,Four-Door Car,Medsize,Y,270,<generator object random_date at 0x00000204FC63B840>
813131,<generator object random_date at 0x00000204FC63B940>,Kelly,James,California,M,36922,Auto,Y,Four-Door Car,Large,N,176,<generator object random_date at 0x00000204FC63B940>
660745,<generator object random_date at 0x00000204FC63BA40>,Poe,Cole,Connecticut,F,83968,Non-Auto,N,Four-Door Car,Small,Y,611,<generator object random_date at 0x00000204FC63BA40>
434697,<generator object random_date at 0x00000204FC63BB40>,Matt,Parker,New Jersey,F,52241,Non-Auto,Y,Four-Door Car,Medsize,Y,143,<generator object random_date at 0x00000204FC63BB40>
406061,<generator object random_date at 0x00000204FC63BC40>,April,Williams,Minnesota,M,95442,Non-Auto,Y,Four-Door Car,Large,Y,828,<generator object random_date at 0x00000204FC63BC40>
463340,<generator object random_date at 0x00000204FC63BD40>,Cassie,Edwards,Louisiana,M,11962,Non-Auto,N,Four-Door Car,Medsize,Y,358,<generator object random_date at 0x00000204FC63BD40>
861933,<generator object random_date at 0x00000204FC63BE40>,Sarah,Trent,Delaware,M,40489,Non-Auto,N,SUV,Small,Y,109,<generator object random_date at 0x00000204FC63BE40>
187924,<generator object random_date at 0x00000204FC63C040>,Edd,Trent,Massachusetts,M,46831,Auto,Y,SUV,Large,N,406,<generator object random_date at 0x00000204FC63C040>
506673,<generator object random_date at 0x00000204FC63C140>,Poe,Edwards,South Dakota,M,13493,Auto,Y,Two-Door Car,Small,N,550,<generator object random_date at 0x00000204FC63C140>
496460,<generator object random_date at 0x00000204FC63C240>,Kelly,Wayne,New Hampshire,M,98927,Auto,N,Four-Door Car,Large,Y,747,<generator object random_date at 0x00000204FC63C240>
294319,<generator object random_date at 0x00000204FC63C340>,Matt,Trent,Louisiana,M,36394,Non-Auto,Y,Two-Door Car,Large,N,358,<generator object random_date at 0x00000204FC63C340>
884363,<generator object random_date at 0x00000204FC63C440>,Poe,Matthew,South Dakota,M,25957,Non-Auto,N,Two-Door Car,Small,Y,366,<generator object random_date at 0x00000204FC63C440>
391201,<generator object random_date at 0x00000204FC63C540>,Clark,Lee,Ohio,F,77362,Auto,N,SUV,Small,N,578,<generator object random_date at 0x00000204FC63C540>
472349,<generator object random_date at 0x00000204FC63C640>,Cassie,Powers,Virgina,F,52766,Auto,N,Two-Door Car,Small,N,222,<generator object random_date at 0x00000204FC63C640>
982922,<generator object random_date at 0x00000204FC63C740>,Kelly,Lee,Indiana,F,61443,Non-Auto,N,Four-Door Car,Medsize,Y,217,<generator object random_date at 0x00000204FC63C740>
718897,<generator object random_date at 0x00000204FC63C840>,May,Cole,Delaware,M,32951,Non-Auto,Y,Two-Door Car,Small,N,222,<generator object random_date at 0x00000204FC63C840>
358592,<generator object random_date at 0x00000204FC63C940>,Bruce,Williams,Massachusetts,M,57925,Non-Auto,Y,Two-Door Car,Small,N,576,<generator object random_date at 0x00000204FC63C940>
472555,<generator object random_date at 0x00000204FC63CA40>,Finn,Parker,New Mexico,M,84433,Auto,Y,Four-Door Car,Large,Y,814,<generator object random_date at 0x00000204FC63CA40>
972237,<generator object random_date at 0x00000204FC63CB40>,Ray,Kent,Georgia,M,85488,Non-Auto,N,Four-Door Car,Large,N,167,<generator object random_date at 0x00000204FC63CB40>
770600,<generator object random_date at 0x00000204FC63CC40>,Ray,Edwards,Utah,M,44544,Non-Auto,Y,Four-Door Car,Large,Y,227,<generator object random_date at 0x00000204FC63CC40>
990855,<generator object random_date at 0x00000204FC63CD40>,Kim,Williams,Oklahoma,M,45441,Non-Auto,Y,Four-Door Car,Large,N,624,<generator object random_date at 0x00000204FC63CD40>
256653,<generator object random_date at 0x00000204FC63CE40>,Tom,Trent,Mississippi,M,27435,Non-Auto,Y,SUV,Small,N,846,<generator object random_date at 0x00000204FC63CE40>
734878,<generator object random_date at 0x00000204FC63CF40>,Poe,Carter,Delaware,M,17361,Auto,N,Four-Door Car,Medsize,N,791,<generator object random_date at 0x00000204FC63CF40>
802525,<generator object random_date at 0x00000204FC63D040>,Chris,Wayne,Kansas,F,99856,Non-Auto,N,Two-Door Car,Small,Y,659,<generator object random_date at 0x00000204FC63D040>
718122,<generator object random_date at 0x00000204FC63D140>,April,Trent,Kentucky,F,21735,Non-Auto,N,Two-Door Car,Medsize,Y,848,<generator object random_date at 0x00000204FC63D140>
795006,<generator object random_date at 0x00000204FC63D240>,Betty,Johnson,Mississippi,M,58523,Non-Auto,N,Four-Door Car,Large,Y,612,<generator object random_date at 0x00000204FC63D240>
168315,<generator object random_date at 0x00000204FC63D340>,Edd,Wayne,Colorado,M,48478,Auto,N,SUV,Medsize,N,981,<generator object random_date at 0x00000204FC63D340>
311659,<generator object random_date at 0x00000204FC63D440>,John,Cole,Mississippi,F,75391,Auto,N,SUV,Small,N,102,<generator object random_date at 0x00000204FC63D440>
951168,<generator object random_date at 0x00000204FC63D540>,Tom,Lee,Massachusetts,M,70874,Non-Auto,Y,Four-Door Car,Medsize,Y,336,<generator object random_date at 0x00000204FC63D540>
958877,<generator object random_date at 0x00000204FC63D640>,Sarah,Carter,Iowa,M,41417,Auto,Y,Two-Door Car,Medsize,Y,139,<generator object random_date at 0x00000204FC63D640>
617525,<generator object random_date at 0x00000204FC63D740>,Clark,Johnson,Washingtion,F,71084,Auto,N,Two-Door Car,Medsize,Y,936,<generator object random_date at 0x00000204FC63D740>
679024,<generator object random_date at 0x00000204FC63D840>,Betty,Banner,Michigan,F,39007,Auto,Y,Four-Door Car,Large,Y,182,<generator object random_date at 0x00000204FC63D840>
476525,<generator object random_date at 0x00000204FC63D940>,Matt,Jackson,Pennsylvania,F,16408,Auto,Y,SUV,Small,Y,539,<generator object random_date at 0x00000204FC63D940>
643976,<generator object random_date at 0x00000204FC63DA40>,Kim,Jackson,Arizona,F,38154,Auto,Y,SUV,Small,N,292,<generator object random_date at 0x00000204FC63DA40>
274921,<generator object random_date at 0x00000204FC63DB40>,Matt,Matthew,Kansas,M,64294,Non-Auto,N,Four-Door Car,Small,Y,540,<generator object random_date at 0x00000204FC63DB40>
702383,<generator object random_date at 0x00000204FC63DC40>,Peter,Matthew,Maryland,M,99316,Auto,N,Four-Door Car,Large,N,748,<generator object random_date at 0x00000204FC63DC40>
138311,<generator object random_date at 0x00000204FC63DD40>,Chris,Kent,Wyoming,F,46048,Non-Auto,Y,SUV,Small,N,151,<generator object random_date at 0x00000204FC63DD40>
111866,<generator object random_date at 0x00000204FC63DE40>,Bruce,Carter,South Dakota,M,29450,Auto,N,Two-Door Car,Medsize,N,134,<generator object random_date at 0x00000204FC63DE40>
792104,<generator object random_date at 0x00000204FC63DF40>,April,Johnson,Texas,M,98577,Non-Auto,N,Four-Door Car,Large,Y,872,<generator object random_date at 0x00000204FC63DF40>
861575,<generator object random_date at 0x00000204FC63E040>,Ray,Hill,Tennessee,M,28115,Auto,N,Two-Door Car,Large,N,616,<generator object random_date at 0x00000204FC63E040>
109998,<generator object random_date at 0x00000204FC63E140>,Bruce,Carter,New York,M,87741,Non-Auto,N,SUV,Small,N,980,<generator object random_date at 0x00000204FC63E140>
982248,<generator object random_date at 0x00000204FC63E240>,Bruce,Lee,Nevada,F,37386,Non-Auto,N,SUV,Medsize,N,273,<generator object random_date at 0x00000204FC63E240>
833514,<generator object random_date at 0x00000204FC63E340>,Edd,Carter,Indiana,F,45024,Non-Auto,N,Two-Door Car,Medsize,Y,244,<generator object random_date at 0x00000204FC63E340>
825843,<generator object random_date at 0x00000204FC63E440>,Bruce,Jackson,Montana,M,86601,Non-Auto,Y,Four-Door Car,Large,N,584,<generator object random_date at 0x00000204FC63E440>
918909,<generator object random_date at 0x00000204FC63E540>,Kim,Hill,New Hampshire,M,30590,Auto,Y,Two-Door Car,Medsize,N,116,<generator object random_date at 0x00000204FC63E540>
598115,<generator object random_date at 0x00000204FC63E640>,Chris,Lee,North Carolina,M,99000,Auto,Y,Two-Door Car,Small,Y,746,<generator object random_date at 0x00000204FC63E640>
884385,<generator object random_date at 0x00000204FC63E740>,April,Parker,Utah,M,59242,Non-Auto,Y,Four-Door Car,Large,Y,927,<generator object random_date at 0x00000204FC63E740>
493092,<generator object random_date at 0x00000204FC63E840>,Sarah,Parker,Alabama,F,13710,Non-Auto,Y,Two-Door Car,Medsize,N,580,<generator object random_date at 0x00000204FC63E840>
445564,<generator object random_date at 0x00000204FC63E940>,Cassie,Kent,New York,M,85150,Non-Auto,Y,Four-Door Car,Small,Y,928,<generator object random_date at 0x00000204FC63E940>
166383,<generator object random_date at 0x00000204FC63EA40>,Edd,Williams,New Mexico,M,35750,Auto,N,Two-Door Car,Small,Y,316,<generator object random_date at 0x00000204FC63EA40>
902055,<generator object random_date at 0x00000204FC63EB40>,Chris,Parker,Minnesota,M,69672,Non-Auto,N,SUV,Medsize,N,197,<generator object random_date at 0x00000204FC63EB40>
554801,<generator object random_date at 0x00000204FC63EC40>,Chris,Banner,Arizona,M,89411,Auto,Y,Two-Door Car,Medsize,N,311,<generator object random_date at 0x00000204FC63EC40>
234692,<generator object random_date at 0x00000204FC63ED40>,Bruce,Hill,Florida,F,18631,Non-Auto,N,SUV,Small,N,487,<generator object random_date at 0x00000204FC63ED40>
106416,<generator object random_date at 0x00000204FC63EE40>,Cassie,Banner,Connecticut,M,70851,Non-Auto,Y,Four-Door Car,Small,N,220,<generator object random_date at 0x00000204FC63EE40>
675316,<generator object random_date at 0x00000204FC63EF40>,Finn,Jackson,Oklahoma,F,16013,Non-Auto,Y,Two-Door Car,Medsize,N,474,<generator object random_date at 0x00000204FC63EF40>
834758,<generator object random_date at 0x00000204FC63F040>,Cassie,Hill,Wyoming,M,66935,Auto,N,Four-Door Car,Medsize,Y,883,<generator object random_date at 0x00000204FC63F040>
299849,<generator object random_date at 0x00000204FC63F140>,Bruce,Parker,Alabama,F,73427,Non-Auto,N,Two-Door Car,Small,Y,962,<generator object random_date at 0x00000204FC63F140>
951446,<generator object random_date at 0x00000204FC63F240>,Matt,James,Kentucky,F,12132,Auto,N,Four-Door Car,Large,Y,849,<generator object random_date at 0x00000204FC63F240>
429641,<generator object random_date at 0x00000204FC63F340>,Betty,Lee,Ohio,M,43696,Auto,Y,Two-Door Car,Large,N,798,<generator object random_date at 0x00000204FC63F340>
652437,<generator object random_date at 0x00000204FC63F440>,Clark,Powers,Minnesota,M,68445,Auto,Y,Four-Door Car,Medsize,Y,643,<generator object random_date at 0x00000204FC63F440>
826854,<generator object random_date at 0x00000204FC63F540>,John,Matthew,Montana,M,76482,Non-Auto,Y,SUV,Small,N,791,<generator object random_date at 0x00000204FC63F540>
997229,<generator object random_date at 0x00000204FC63F640>,John,Lee,Oklahoma,F,85945,Auto,Y,SUV,Small,N,804,<generator object random_date at 0x00000204FC63F640>
546133,<generator object random_date at 0x00000204FC63F740>,Ray,Wayne,Missouri,F,27883,Auto,N,Two-Door Car,Medsize,N,752,<generator object random_date at 0x00000204FC63F740>
447690,<generator object random_date at 0x00000204FC63F840>,Tim,Matthew,Vermont,M,39029,Auto,N,SUV,Medsize,N,633,<generator object random_date at 0x00000204FC63F840>
532581,<generator object random_date at 0x00000204FC63F940>,Edd,Powers,Montana,M,24819,Auto,N,SUV,Large,Y,749,<generator object random_date at 0x00000204FC63F940>
216015,<generator object random_date at 0x00000204FC63FA40>,Peter,Johnson,Tennessee,M,54647,Auto,Y,Two-Door Car,Medsize,N,869,<generator object random_date at 0x00000204FC63FA40>
872449,<generator object random_date at 0x00000204FC63FB40>,Poe,Lee,Pennsylvania,F,16047,Non-Auto,N,Four-Door Car,Large,Y,160,<generator object random_date at 0x00000204FC63FB40>
565268,<generator object random_date at 0x00000204FC63FC40>,Betty,Lee,Iowa,F,27163,Non-Auto,N,Four-Door Car,Medsize,N,152,<generator object random_date at 0x00000204FC63FC40>
974750,<generator object random_date at 0x00000204FC63FD40>,Cassie,Carter,Indiana,F,51576,Auto,N,SUV,Small,Y,753,<generator object random_date at 0x00000204FC63FD40>
527448,<generator object random_date at 0x00000204FC63FE40>,Kelly,Jackson,Virgina,M,12892,Auto,Y,SUV,Large,N,813,<generator object random_date at 0x00000204FC63FE40>
183748,<generator object random_date at 0x00000204FC644040>,Peter,Matthew,Delaware,M,53467,Auto,Y,SUV,Small,N,826,<generator object random_date at 0x00000204FC644040>
565431,<generator object random_date at 0x00000204FC644140>,Ray,Banner,Texas,M,57174,Non-Auto,Y,Four-Door Car,Large,N,112,<generator object random_date at 0x00000204FC644140>
809289,<generator object random_date at 0x00000204FC644240>,John,Hall,Oregon,F,78056,Non-Auto,N,Two-Door Car,Medsize,N,766,<generator object random_date at 0x00000204FC644240>
487961,<generator object random_date at 0x00000204FC644340>,Chris,Wayne,Connecticut,F,47926,Non-Auto,Y,Four-Door Car,Small,N,582,<generator object random_date at 0x00000204FC644340>
819112,<generator object random_date at 0x00000204FC644440>,Tom,James,Nevada,M,28059,Auto,Y,SUV,Medsize,N,877,<generator object random_date at 0x00000204FC644440>
669917,<generator object random_date at 0x00000204FC644540>,May,Banner,Kansas,F,71409,Auto,Y,Four-Door Car,Medsize,N,567,<generator object random_date at 0x00000204FC644540>
652580,<generator object random_date at 0x00000204FC644640>,Chris,Powers,Indiana,M,37404,Auto,Y,SUV,Medsize,Y,821,<generator object random_date at 0x00000204FC644640>
974297,<generator object random_date at 0x00000204FC644740>,April,Hall,Virgina,M,72339,Auto,Y,Two-Door Car,Small,Y,630,<generator object random_date at 0x00000204FC644740>
237267,<generator object random_date at 0x00000204FC644840>,Matt,Kent,Montana,F,80981,Auto,N,Four-Door Car,Small,Y,920,<generator object random_date at 0x00000204FC644840>
997088,<generator object random_date at 0x00000204FC644940>,Poe,Carter,Idaho,F,56471,Non-Auto,N,Two-Door Car,Large,Y,792,<generator object random_date at 0x00000204FC644940>
269975,<generator object random_date at 0x00000204FC644A40>,Finn,Hill,South Dakota,F,97125,Non-Auto,Y,SUV,Medsize,Y,112,<generator object random_date at 0x00000204FC644A40>
543266,<generator object random_date at 0x00000204FC644B40>,Chris,Parker,Michigan,M,21582,Auto,N,Two-Door Car,Medsize,N,276,<generator object random_date at 0x00000204FC644B40>
726444,<generator object random_date at 0x00000204FC644C40>,Betty,Matthew,Georgia,M,57836,Non-Auto,Y,SUV,Large,N,677,<generator object random_date at 0x00000204FC644C40>
283751,<generator object random_date at 0x00000204FC644D40>,Ray,Cole,Oklahoma,F,71185,Non-Auto,N,Four-Door Car,Medsize,Y,308,<generator object random_date at 0x00000204FC644D40>
975951,<generator object random_date at 0x00000204FC644E40>,Betty,James,Virgina,M,66670,Auto,Y,Two-Door Car,Large,N,196,<generator object random_date at 0x00000204FC644E40>
242178,<generator object random_date at 0x00000204FC644F40>,Chris,Cole,Alaska,F,92044,Non-Auto,Y,Four-Door Car,Large,N,774,<generator object random_date at 0x00000204FC644F40>
815002,<generator object random_date at 0x00000204FC645040>,John,Lee,Iowa,F,97395,Non-Auto,N,SUV,Large,N,760,<generator object random_date at 0x00000204FC645040>
893386,<generator object random_date at 0x00000204FC645140>,Peter,Matthew,Colorado,F,89695,Auto,N,SUV,Medsize,N,692,<generator object random_date at 0x00000204FC645140>
881277,<generator object random_date at 0x00000204FC645240>,May,Cole,South Carolina,M,82950,Auto,Y,SUV,Medsize,N,365,<generator object random_date at 0x00000204FC645240>
700611,<generator object random_date at 0x00000204FC645340>,Cassie,Kent,North Dakota,F,94030,Auto,N,SUV,Large,Y,396,<generator object random_date at 0x00000204FC645340>
870670,<generator object random_date at 0x00000204FC645440>,Cassie,Carter,Pennsylvania,M,96730,Non-Auto,Y,Four-Door Car,Small,Y,802,<generator object random_date at 0x00000204FC645440>
789900,<generator object random_date at 0x00000204FC645540>,John,Trent,Mississippi,M,75790,Non-Auto,N,Four-Door Car,Medsize,N,401,<generator object random_date at 0x00000204FC645540>
995009,<generator object random_date at 0x00000204FC645640>,Edd,Cole,Alaska,F,59783,Auto,N,Two-Door Car,Large,N,181,<generator object random_date at 0x00000204FC645640>
241328,<generator object random_date at 0x00000204FC645740>,Kim,Hill,North Dakota,M,98977,Auto,Y,Four-Door Car,Large,Y,393,<generator object random_date at 0x00000204FC645740>
214504,<generator object random_date at 0x00000204FC645840>,Tim,Jackson,Missouri,F,68682,Non-Auto,Y,Four-Door Car,Medsize,Y,392,<generator object random_date at 0x00000204FC645840>
727024,<generator object random_date at 0x00000204FC645940>,Poe,Cole,North Dakota,M,22536,Non-Auto,Y,SUV,Large,Y,709,<generator object random_date at 0x00000204FC645940>
185901,<generator object random_date at 0x00000204FC645A40>,John,Parker,Minnesota,M,12438,Non-Auto,N,Four-Door Car,Small,N,387,<generator object random_date at 0x00000204FC645A40>
195213,<generator object random_date at 0x00000204FC645B40>,Tom,Lee,Vermont,F,68988,Non-Auto,N,SUV,Small,N,287,<generator object random_date at 0x00000204FC645B40>
983484,<generator object random_date at 0x00000204FC645C40>,Tim,James,Connecticut,M,39816,Non-Auto,N,Four-Door Car,Large,N,720,<generator object random_date at 0x00000204FC645C40>
303425,<generator object random_date at 0x00000204FC645D40>,Ray,Cole,Indiana,M,71912,Auto,N,Two-Door Car,Large,Y,434,<generator object random_date at 0x00000204FC645D40>
451190,<generator object random_date at 0x00000204FC645E40>,Ray,Carter,New Jersey,F,85018,Auto,Y,SUV,Medsize,N,922,<generator object random_date at 0x00000204FC645E40>
801603,<generator object random_date at 0x00000204FC645F40>,Edd,Johnson,Alaska,F,70670,Auto,Y,SUV,Small,Y,246,<generator object random_date at 0x00000204FC645F40>
608639,<generator object random_date at 0x00000204FC646040>,Ray,Parker,Connecticut,M,73161,Non-Auto,N,Two-Door Car,Large,N,521,<generator object random_date at 0x00000204FC646040>
114486,<generator object random_date at 0x00000204FC646140>,May,Hill,Florida,M,56943,Auto,N,SUV,Small,Y,270,<generator object random_date at 0x00000204FC646140>
186706,<generator object random_date at 0x00000204FC646240>,Matt,Powers,Iowa,M,82388,Non-Auto,Y,SUV,Medsize,Y,904,<generator object random_date at 0x00000204FC646240>
986289,<generator object random_date at 0x00000204FC646340>,Ray,Johnson,Louisiana,M,21521,Auto,Y,Two-Door Car,Medsize,N,855,<generator object random_date at 0x00000204FC646340>
773090,<generator object random_date at 0x00000204FC646440>,April,Banner,South Carolina,F,20898,Non-Auto,Y,SUV,Medsize,N,263,<generator object random_date at 0x00000204FC646440>
616436,<generator object random_date at 0x00000204FC646540>,Poe,Parker,New Hampshire,F,34135,Auto,Y,SUV,Small,Y,576,<generator object random_date at 0x00000204FC646540>
293278,<generator object random_date at 0x00000204FC646640>,Ray,Banner,Vermont,M,89526,Auto,Y,SUV,Large,Y,854,<generator object random_date at 0x00000204FC646640>
467490,<generator object random_date at 0x00000204FC646740>,Tom,Hill,Montana,M,40037,Auto,N,Four-Door Car,Large,Y,609,<generator object random_date at 0x00000204FC646740>
992600,<generator object random_date at 0x00000204FC646840>,Tom,Hall,Florida,F,12437,Non-Auto,Y,Four-Door Car,Large,N,775,<generator object random_date at 0x00000204FC646840>
193322,<generator object random_date at 0x00000204FC646940>,Chris,Edwards,Kentucky,M,13939,Non-Auto,Y,SUV,Medsize,Y,397,<generator object random_date at 0x00000204FC646940>
636383,<generator object random_date at 0x00000204FC646A40>,April,Cole,North Carolina,F,30152,Auto,N,Four-Door Car,Medsize,Y,265,<generator object random_date at 0x00000204FC646A40>
176658,<generator object random_date at 0x00000204FC646B40>,Bruce,Edwards,Vermont,M,64955,Non-Auto,Y,SUV,Large,Y,728,<generator object random_date at 0x00000204FC646B40>
600307,<generator object random_date at 0x00000204FC646C40>,Ray,Jackson,Oregon,M,58686,Non-Auto,N,SUV,Small,Y,462,<generator object random_date at 0x00000204FC646C40>
900905,<generator object random_date at 0x00000204FC646D40>,Sarah,Carter,Arizona,M,99496,Non-Auto,N,Two-Door Car,Medsize,N,801,<generator object random_date at 0x00000204FC646D40>
917863,<generator object random_date at 0x00000204FC646E40>,Edd,Edwards,West Virginia,M,63697,Auto,N,Two-Door Car,Medsize,N,750,<generator object random_date at 0x00000204FC646E40>
547182,<generator object random_date at 0x00000204FC646F40>,Poe,James,Michigan,M,22810,Non-Auto,N,Two-Door Car,Medsize,Y,947,<generator object random_date at 0x00000204FC646F40>
